date,category,quota,price,total_bids,success_bids,population,registration,deregistration,cpi_car,cpi_transport,cpi_petrol,cpi_car_pct_change,cpi_transport_pct_change,cpi_petrol_pct_change,month,bid_quota_ratio,quota_pct_change,price_pct_change,total_bids_pct_change,success_bids_pct_change
2020-09-09,Cat A (Cars up to 1600cc and 97kW),1035,37766,1737,1035,318385.0,1978.0,1537.0,104.417,100.318,89.771,2.8,1.4,0.3,9,1.6782608695652175,0.0009671179883945502,0.05757490898907869,-0.17246307765602664,0.015701668302257055
2020-09-23,Cat A (Cars up to 1600cc and 97kW),1034,38504,1540,1031,318385.0,1978.0,1537.0,104.417,100.318,89.771,2.8,1.4,0.3,9,1.4893617021276595,-0.0009661835748792091,0.01954138643224068,-0.11341393206678185,-0.0038647342995169476
2020-10-07,Cat A (Cars up to 1600cc and 97kW),912,36534,1272,907,318958.0,2091.0,1518.0,104.018,100.134,89.952,-0.4,-0.2,0.2,10,1.394736842105263,-0.11798839458413923,-0.05116351547891129,-0.17402597402597397,-0.12027158098933077
2020-10-21,Cat A (Cars up to 1600cc and 97kW),916,37334,1323,907,318958.0,2091.0,1518.0,104.018,100.134,89.952,-0.4,-0.2,0.2,10,1.4443231441048034,0.004385964912280604,0.021897410631192882,0.04009433962264142,0.0
2020-11-04,Cat A (Cars up to 1600cc and 97kW),967,35990,1262,952,319271.0,1819.0,1506.0,103.559,100.026,90.171,-0.4,-0.1,0.2,11,1.3050672182006204,0.05567685589519655,-0.03599935715433655,-0.046107331821617525,0.04961411245865488
2020-11-18,Cat A (Cars up to 1600cc and 97kW),972,37690,1361,966,319271.0,1819.0,1506.0,103.559,100.026,90.171,-0.4,-0.1,0.2,11,1.4002057613168724,0.005170630816959676,0.047235343150875186,0.07844690966719492,0.014705882352941124
2020-12-09,Cat A (Cars up to 1600cc and 97kW),978,40714,1620,978,319137.0,1291.0,1425.0,106.766,101.732,91.908,3.1,1.7,1.9,12,1.656441717791411,0.006172839506172867,0.08023348368267436,0.19030124908155766,0.012422360248447228
2020-12-23,Cat A (Cars up to 1600cc and 97kW),969,40556,1403,966,319137.0,1291.0,1425.0,106.766,101.732,91.908,3.1,1.7,1.9,12,1.4478844169246645,-0.009202453987730008,-0.0038807289875718576,-0.13395061728395063,-0.012269938650306789
2021-01-06,Cat A (Cars up to 1600cc and 97kW),963,40609,1280,962,320206.0,2452.0,1383.0,108.243,102.806,94.286,1.4,1.1,2.6,1,1.3291796469366564,-0.006191950464396245,0.0013068349935891899,-0.08766928011404129,-0.0041407867494823725
2021-01-20,Cat A (Cars up to 1600cc and 97kW),963,40609,1280,962,320206.0,2452.0,1383.0,108.243,102.806,94.286,1.4,1.1,2.6,1,1.3291796469366564,0.0,0.0,0.0,0.0
2021-02-03,Cat A (Cars up to 1600cc and 97kW),885,42000,1098,881,320475.0,1537.0,1268.0,107.833,103.381,100.129,-0.4,0.6,6.2,2,1.240677966101695,-0.0809968847352025,0.034253490605530734,-0.14218750000000002,-0.08419958419958418
2021-02-17,Cat A (Cars up to 1600cc and 97kW),903,41001,1226,900,320475.0,1537.0,1268.0,107.833,103.381,100.129,-0.4,0.6,6.2,2,1.3576965669988925,0.02033898305084736,-0.0237857142857143,0.1165755919854281,0.02156640181611813
2021-03-03,Cat A (Cars up to 1600cc and 97kW),887,41996,1175,887,320445.0,1888.0,1918.0,108.325,104.564,106.335,0.5,1.1,6.2,3,1.3246899661781286,-0.017718715393133966,0.024267700787785618,-0.0415986949429038,-0.014444444444444482
2021-03-17,Cat A (Cars up to 1600cc and 97kW),886,44589,1186,879,320445.0,1888.0,1918.0,108.325,104.564,106.335,0.5,1.1,6.2,3,1.3386004514672687,-0.0011273957158962622,0.06174397561672551,0.009361702127659521,-0.009019165727170209
2021-04-07,Cat A (Cars up to 1600cc and 97kW),883,45600,1212,880,320521.0,1683.0,1607.0,113.415,106.77,106.498,4.7,2.1,0.2,4,1.3725934314835788,-0.003386004514672636,0.022673753616362813,0.021922428330522825,0.0011376564277587597
